Date,Open,High,Low,Close,Adj Close,Volume
3/17/2021,656.869995,703.72998,651.01001,701.809998,701.809998,40083300
3/18/2021,684.289978,689.22998,652,653.159973,653.159973,33224800
3/19/2021,646.599976,657.22998,624.619995,654.869995,654.869995,42827400
3/22/2021,684.590027,699.619995,668.75,670,670,39512200
3/23/2021,675.77002,677.799988,657.51001,662.159973,662.159973,30491900
3/24/2021,667.909973,668.02002,630.109985,630.27002,630.27002,33795200
3/25/2021,613,645.5,609.5,640.390015,640.390015,39224900
3/26/2021,641.869995,643.820007,599.890015,618.710022,618.710022,33778400
3/29/2021,615.640015,616.47998,596.02002,611.289978,611.289978,28637000
3/30/2021,601.75,637.659973,591.01001,635.619995,635.619995,39432400
3/31/2021,646.619995,672,641.109985,667.929993,667.929993,33261700
